dataset,subset,view,split_policy,model,label_permuted,permutation_trial,seed,train_size,validation_size,train_class_counts,validation_class_counts,accuracy,balanced_accuracy,macro_f1,confusion_matrix,predicted_class_counts,class_0_precision,class_0_recall,class_0_f1,class_0_support,class_1_precision,class_1_recall,class_1_f1,class_1_support,roc_auc,pr_auc_y1,pr_auc_y0
bfcl,irrelevance_only,X-only,minxing_row_random,logistic_regression_standardized,True,2,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.63125,0.8970372876090709,0.3056444195424458
bfcl,irrelevance_only,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,2,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.5,0.55,0.45351043643263755,"[[5, 3], [21, 19]]","{""0"": 26, ""1"": 22}",0.19230769230769232,0.625,0.29411764705882354,8,0.8636363636363636,0.475,0.6129032258064516,40,0.6499999999999999,0.9026687941442622,0.31423675166585785
bfcl,irrelevance_only,X-only,minxing_row_random,random_forest,True,2,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.47500000000000003,0.8477710443205677,0.16654408038679142
bfcl,irrelevance_only,X-only,minxing_row_random,hist_gradient_boosting,True,2,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.7916666666666666,0.475,0.4418604651162791,"[[0, 8], [2, 38]]","{""0"": 2, ""1"": 46}",0.0,0.0,0.0,8,0.8260869565217391,0.95,0.8837209302325582,40,0.365625,0.7954085785447638,0.1423508971402993
bfcl,irrelevance_only,X-only,minxing_row_random,small_mlp_standardized,True,2,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.515625,0.8818466023562199,0.18844294278355
bfcl,irrelevance_only,X-only,minxing_row_random,majority_class,True,3,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.5,0.8333333333333334,0.16666666666666666
bfcl,irrelevance_only,X-only,minxing_row_random,stratified_random,True,3,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.6875,0.4625,0.4638868205510052,"[[1, 7], [8, 32]]","{""0"": 9, ""1"": 39}",0.1111111111111111,0.125,0.11764705882352941,8,0.8205128205128205,0.8,0.810126582278481,40,0.4625,0.823076923076923,0.1597222222222222
bfcl,irrelevance_only,X-only,minxing_row_random,logistic_regression_standardized,True,3,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.590625,0.8900540217185766,0.3205173094878977
bfcl,irrelevance_only,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,3,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.5,0.55,0.45351043643263755,"[[5, 3], [21, 19]]","{""0"": 26, ""1"": 22}",0.19230769230769232,0.625,0.29411764705882354,8,0.8636363636363636,0.475,0.6129032258064516,40,0.6125,0.8994267572960803,0.24577089278059105
bfcl,irrelevance_only,X-only,minxing_row_random,random_forest,True,3,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.6375,0.9130898647407308,0.33352253589322556
bfcl,irrelevance_only,X-only,minxing_row_random,hist_gradient_boosting,True,3,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8125,0.4875,0.4482758620689655,"[[0, 8], [1, 39]]","{""0"": 1, ""1"": 47}",0.0,0.0,0.0,8,0.8297872340425532,0.975,0.896551724137931,40,0.6625000000000001,0.9161341242675335,0.30373485210441736
bfcl,irrelevance_only,X-only,minxing_row_random,small_mlp_standardized,True,3,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.628125,0.8947527512903587,0.3023635722404904
bfcl,irrelevance_only,X-only,minxing_row_random,majority_class,True,4,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.5,0.8333333333333334,0.16666666666666666
bfcl,irrelevance_only,X-only,minxing_row_random,stratified_random,True,4,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.6875,0.4625,0.4638868205510052,"[[1, 7], [8, 32]]","{""0"": 9, ""1"": 39}",0.1111111111111111,0.125,0.11764705882352941,8,0.8205128205128205,0.8,0.810126582278481,40,0.4625,0.823076923076923,0.1597222222222222
bfcl,irrelevance_only,X-only,minxing_row_random,logistic_regression_standardized,True,4,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.571875,0.8818810738793089,0.22974664224664224
bfcl,irrelevance_only,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,4,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.5625,0.5375,0.48121461657231085,"[[4, 4], [17, 23]]","{""0"": 21, ""1"": 27}",0.19047619047619047,0.5,0.27586206896551724,8,0.8518518518518519,0.575,0.6865671641791045,40,0.5625,0.8788709136748762,0.2254368894993895
bfcl,irrelevance_only,X-only,minxing_row_random,random_forest,True,4,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.671875,0.9239302063940475,0.2539681442064809
bfcl,irrelevance_only,X-only,minxing_row_random,hist_gradient_boosting,True,4,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.40156250000000004,0.8305044016673567,0.14650958735127953
bfcl,irrelevance_only,X-only,minxing_row_random,small_mlp_standardized,True,4,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.7916666666666666,0.475,0.4418604651162791,"[[0, 8], [2, 38]]","{""0"": 2, ""1"": 46}",0.0,0.0,0.0,8,0.8260869565217391,0.95,0.8837209302325582,40,0.53125,0.8457890258846672,0.23515134059488899
bfcl,irrelevance_only,X-only,minxing_row_random,majority_class,True,5,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.5,0.8333333333333334,0.16666666666666666
bfcl,irrelevance_only,X-only,minxing_row_random,stratified_random,True,5,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.6875,0.4625,0.4638868205510052,"[[1, 7], [8, 32]]","{""0"": 9, ""1"": 39}",0.1111111111111111,0.125,0.11764705882352941,8,0.8205128205128205,0.8,0.810126582278481,40,0.4625,0.823076923076923,0.1597222222222222
bfcl,irrelevance_only,X-only,minxing_row_random,logistic_regression_standardized,True,5,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.6,0.9044137175646478,0.21485765858245698
bfcl,irrelevance_only,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,5,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.5,0.55,0.45351043643263755,"[[5, 3], [21, 19]]","{""0"": 26, ""1"": 22}",0.19230769230769232,0.625,0.29411764705882354,8,0.8636363636363636,0.475,0.6129032258064516,40,0.58125,0.8950604497014181,0.21194792720528013
bfcl,irrelevance_only,X-only,minxing_row_random,random_forest,True,5,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.5375,0.8737945483413561,0.21087675295206168
bfcl,irrelevance_only,X-only,minxing_row_random,hist_gradient_boosting,True,5,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.55,0.5534883720930233,"[[1, 7], [1, 39]]","{""0"": 2, ""1"": 46}",0.5,0.125,0.2,8,0.8478260869565217,0.975,0.9069767441860465,40,0.6640625,0.9181263749019883,0.35834185508334115
bfcl,irrelevance_only,X-only,minxing_row_random,small_mlp_standardized,True,5,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.45000000000000007,0.844312019205773,0.17170783858845476
bfcl,irrelevance_only,X-only,minxing_row_random,majority_class,True,6,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.5,0.8333333333333334,0.16666666666666666
bfcl,irrelevance_only,X-only,minxing_row_random,stratified_random,True,6,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.6875,0.4625,0.4638868205510052,"[[1, 7], [8, 32]]","{""0"": 9, ""1"": 39}",0.1111111111111111,0.125,0.11764705882352941,8,0.8205128205128205,0.8,0.810126582278481,40,0.4625,0.823076923076923,0.1597222222222222
bfcl,irrelevance_only,X-only,minxing_row_random,logistic_regression_standardized,True,6,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.39375,0.7734535272979087,0.16179990856240398
bfcl,irrelevance_only,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,6,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.6666666666666666,0.55,0.5282555282555282,"[[3, 5], [11, 29]]","{""0"": 14, ""1"": 34}",0.21428571428571427,0.375,0.2727272727272727,8,0.8529411764705882,0.725,0.7837837837837838,40,0.4,0.7909873694638074,0.16148694001061217
bfcl,irrelevance_only,X-only,minxing_row_random,random_forest,True,6,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8125,0.4875,0.4482758620689655,"[[0, 8], [1, 39]]","{""0"": 1, ""1"": 47}",0.0,0.0,0.0,8,0.8297872340425532,0.975,0.896551724137931,40,0.425,0.8084954249325208,0.1629158484212902
bfcl,irrelevance_only,X-only,minxing_row_random,hist_gradient_boosting,True,6,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.37187499999999996,0.8321915438692485,0.15181690020505811
bfcl,irrelevance_only,X-only,minxing_row_random,small_mlp_standardized,True,6,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8125,0.4875,0.4482758620689655,"[[0, 8], [1, 39]]","{""0"": 1, ""1"": 47}",0.0,0.0,0.0,8,0.8297872340425532,0.975,0.896551724137931,40,0.390625,0.8117031819775841,0.14828208011821215
bfcl,irrelevance_only,X-only,minxing_row_random,majority_class,True,7,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.5,0.8333333333333334,0.16666666666666666
bfcl,irrelevance_only,X-only,minxing_row_random,stratified_random,True,7,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.6875,0.4625,0.4638868205510052,"[[1, 7], [8, 32]]","{""0"": 9, ""1"": 39}",0.1111111111111111,0.125,0.11764705882352941,8,0.8205128205128205,0.8,0.810126582278481,40,0.4625,0.823076923076923,0.1597222222222222
bfcl,irrelevance_only,X-only,minxing_row_random,logistic_regression_standardized,True,7,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.434375,0.8280636251664826,0.16167864332127693
bfcl,irrelevance_only,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,7,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.5833333333333334,0.45,0.4444444444444444,"[[2, 6], [14, 26]]","{""0"": 16, ""1"": 32}",0.125,0.25,0.16666666666666666,8,0.8125,0.65,0.7222222222222222,40,0.41874999999999996,0.8309120817756728,0.1516567097917002
bfcl,irrelevance_only,X-only,minxing_row_random,random_forest,True,7,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.5437500000000001,0.849491155450309,0.2136221811937146
bfcl,irrelevance_only,X-only,minxing_row_random,hist_gradient_boosting,True,7,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8125,0.4875,0.4482758620689655,"[[0, 8], [1, 39]]","{""0"": 1, ""1"": 47}",0.0,0.0,0.0,8,0.8297872340425532,0.975,0.896551724137931,40,0.609375,0.9025444782432257,0.2205905205905206
bfcl,irrelevance_only,X-only,minxing_row_random,small_mlp_standardized,True,7,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.53125,0.8509304841725485,0.38496656160576215
bfcl,irrelevance_only,X-only,minxing_row_random,majority_class,True,8,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.5,0.8333333333333334,0.16666666666666666
bfcl,irrelevance_only,X-only,minxing_row_random,stratified_random,True,8,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.6875,0.4625,0.4638868205510052,"[[1, 7], [8, 32]]","{""0"": 9, ""1"": 39}",0.1111111111111111,0.125,0.11764705882352941,8,0.8205128205128205,0.8,0.810126582278481,40,0.4625,0.823076923076923,0.1597222222222222
bfcl,irrelevance_only,X-only,minxing_row_random,logistic_regression_standardized,True,8,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.446875,0.8218223633818812,0.16248445189818916
bfcl,irrelevance_only,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,8,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.4583333333333333,0.425,0.390625,"[[3, 5], [21, 19]]","{""0"": 24, ""1"": 24}",0.125,0.375,0.1875,8,0.7916666666666666,0.475,0.59375,40,0.396875,0.7988063159649724,0.14995218428869045
bfcl,irrelevance_only,X-only,minxing_row_random,random_forest,True,8,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.528125,0.8347749525260437,0.24519375648249375
bfcl,irrelevance_only,X-only,minxing_row_random,hist_gradient_boosting,True,8,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.55,0.5534883720930233,"[[1, 7], [1, 39]]","{""0"": 2, ""1"": 46}",0.5,0.125,0.2,8,0.8478260869565217,0.975,0.9069767441860465,40,0.471875,0.8213578802146464,0.2998129716494778
bfcl,irrelevance_only,X-only,minxing_row_random,small_mlp_standardized,True,8,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.4624999999999999,0.8247934088967133,0.18566437810121322
bfcl,irrelevance_only,X-only,minxing_row_random,majority_class,True,9,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.5,0.8333333333333334,0.16666666666666666
bfcl,irrelevance_only,X-only,minxing_row_random,stratified_random,True,9,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.6875,0.4625,0.4638868205510052,"[[1, 7], [8, 32]]","{""0"": 9, ""1"": 39}",0.1111111111111111,0.125,0.11764705882352941,8,0.8205128205128205,0.8,0.810126582278481,40,0.4625,0.823076923076923,0.1597222222222222
bfcl,irrelevance_only,X-only,minxing_row_random,logistic_regression_standardized,True,9,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.43437499999999996,0.8063502799042683,0.18991837063645572
bfcl,irrelevance_only,X-only,minxing_row_random,class_weighted_logistic_regression_standardized,True,9,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.6666666666666666,0.55,0.5282555282555282,"[[3, 5], [11, 29]]","{""0"": 14, ""1"": 34}",0.21428571428571427,0.375,0.2727272727272727,8,0.8529411764705882,0.725,0.7837837837837838,40,0.428125,0.8000454553428649,0.18911573001324575
bfcl,irrelevance_only,X-only,minxing_row_random,random_forest,True,9,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.7916666666666666,0.475,0.4418604651162791,"[[0, 8], [2, 38]]","{""0"": 2, ""1"": 46}",0.0,0.0,0.0,8,0.8260869565217391,0.95,0.8837209302325582,40,0.33125000000000004,0.7757191551454325,0.13363333536222152
bfcl,irrelevance_only,X-only,minxing_row_random,hist_gradient_boosting,True,9,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.55,0.5534883720930233,"[[1, 7], [1, 39]]","{""0"": 2, ""1"": 46}",0.5,0.125,0.2,8,0.8478260869565217,0.975,0.9069767441860465,40,0.3078125,0.745254995757096,0.1774332182122285
bfcl,irrelevance_only,X-only,minxing_row_random,small_mlp_standardized,True,9,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.275,0.7636459443627219,0.12552219867615427
bfcl,irrelevance_only,S-only,minxing_row_random,majority_class,False,,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.5,0.8333333333333334,0.16666666666666666
bfcl,irrelevance_only,S-only,minxing_row_random,stratified_random,False,,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.6875,0.4625,0.4638868205510052,"[[1, 7], [8, 32]]","{""0"": 9, ""1"": 39}",0.1111111111111111,0.125,0.11764705882352941,8,0.8205128205128205,0.8,0.810126582278481,40,0.4625,0.823076923076923,0.1597222222222222
bfcl,irrelevance_only,S-only,minxing_row_random,logistic_regression_standardized,False,,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",1.0,1.0,1.0,"[[8, 0], [0, 40]]","{""0"": 8, ""1"": 40}",1.0,1.0,1.0,8,1.0,1.0,1.0,40,1.0,1.0,1.0
bfcl,irrelevance_only,S-only,minxing_row_random,class_weighted_logistic_regression_standardized,False,,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",1.0,1.0,1.0,"[[8, 0], [0, 40]]","{""0"": 8, ""1"": 40}",1.0,1.0,1.0,8,1.0,1.0,1.0,40,1.0,1.0,1.0
bfcl,irrelevance_only,S-only,minxing_row_random,random_forest,False,,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",1.0,1.0,1.0,"[[8, 0], [0, 40]]","{""0"": 8, ""1"": 40}",1.0,1.0,1.0,8,1.0,1.0,1.0,40,1.0,1.0,1.0
bfcl,irrelevance_only,S-only,minxing_row_random,hist_gradient_boosting,False,,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",1.0,1.0,1.0,"[[8, 0], [0, 40]]","{""0"": 8, ""1"": 40}",1.0,1.0,1.0,8,1.0,1.0,1.0,40,1.0,1.0,1.0
bfcl,irrelevance_only,S-only,minxing_row_random,small_mlp_standardized,False,,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",1.0,1.0,1.0,"[[8, 0], [0, 40]]","{""0"": 8, ""1"": 40}",1.0,1.0,1.0,8,1.0,1.0,1.0,40,1.0,1.0,1.0
bfcl,irrelevance_only,S-only,minxing_row_random,majority_class,True,0,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.5,0.8333333333333334,0.16666666666666666
bfcl,irrelevance_only,S-only,minxing_row_random,stratified_random,True,0,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.6875,0.4625,0.4638868205510052,"[[1, 7], [8, 32]]","{""0"": 9, ""1"": 39}",0.1111111111111111,0.125,0.11764705882352941,8,0.8205128205128205,0.8,0.810126582278481,40,0.4625,0.823076923076923,0.1597222222222222
bfcl,irrelevance_only,S-only,minxing_row_random,logistic_regression_standardized,True,0,1,192,48,"{""0"": 33, ""1"": 159}","{""0"": 8, ""1"": 40}",0.8333333333333334,0.5,0.45454545454545453,"[[0, 8], [0, 40]]","{""1"": 48}",0.0,0.0,0.0,8,0.8333333333333334,1.0,0.9090909090909091,40,0.375,0.8888888888888888,0.46336339808818994
