sim_id,language,domain,system,utterance_idx,finding_index,severity,time_range,clip_duration_seconds,span_start_seconds,span_end_seconds
e29a826f-a616-4cb8-ab28-c5933fc23fa8,ko,airline,xAI,610,1,3,00:16-00:17,17.4,16.0,17.0
e5d3ed40-c767-4130-8472-3f9a7c3dcc71,ko,airline,xAI,271,2,2,0:49-1:25,85.2,49.0,85.0
e5d3ed40-c767-4130-8472-3f9a7c3dcc71,ko,airline,xAI,840,0,2,0:02-0:03,3.6,2.0,3.0
e5d3ed40-c767-4130-8472-3f9a7c3dcc71,ko,airline,xAI,960,0,2,0:13-0:37,37.2,13.0,37.0
e5d3ed40-c767-4130-8472-3f9a7c3dcc71,ko,airline,xAI,973,0,2,0:07-0:21,21.6,7.0,21.0
e5d3ed40-c767-4130-8472-3f9a7c3dcc71,ko,airline,xAI,1255,0,1,0:14-0:23,24.0,14.0,23.0
e5d3ed40-c767-4130-8472-3f9a7c3dcc71,ko,airline,xAI,1381,0,2,0:06-0:36,36.4,6.0,36.0
e5d3ed40-c767-4130-8472-3f9a7c3dcc71,ko,airline,xAI,1528,1,1,0:07-0:08,8.2,7.0,8.0
e5d3ed40-c767-4130-8472-3f9a7c3dcc71,ko,airline,xAI,1643,1,1,00:12 - 00:14,14.4,12.0,14.0
e8b940a1-cbf3-4298-a74c-d2c1c1395f20,ko,airline,xAI,679,1,2,0:12-0:14,13.6,12.0,14.0
e8b940a1-cbf3-4298-a74c-d2c1c1395f20,ko,airline,xAI,791,1,1,0:34-0:36,36.2,34.0,36.0
e8b940a1-cbf3-4298-a74c-d2c1c1395f20,ko,airline,xAI,1303,3,2,0:54-0:57,58.0,54.0,57.0
e8b940a1-cbf3-4298-a74c-d2c1c1395f20,ko,airline,xAI,1935,1,2,00:07-00:08,9.0,7.0,8.0
e8b940a1-cbf3-4298-a74c-d2c1c1395f20,ko,airline,xAI,2035,0,3,0:18-0:20,20.4,18.0,20.0
e8b940a1-cbf3-4298-a74c-d2c1c1395f20,ko,airline,xAI,2095,0,2,0:01-0:01,1.4,1.0,1.0
e9cf938e-bb57-4bb0-8915-3dc6179d114b,ko,airline,xAI,272,1,2,0:43-0:48,48.0,43.0,48.0
e9cf938e-bb57-4bb0-8915-3dc6179d114b,ko,airline,xAI,290,1,3,0:11-0:14,14.4,11.0,14.0
e9cf938e-bb57-4bb0-8915-3dc6179d114b,ko,airline,xAI,290,2,1,0:14-0:14,14.4,14.0,14.0
e9cf938e-bb57-4bb0-8915-3dc6179d114b,ko,airline,xAI,917,1,2,00:22-00:24,24.2,22.0,24.0
fbceb824-0927-40cc-a29d-8f0412d30f3a,ko,airline,xAI,482,0,3,00:02-00:04,4.6,2.0,4.0
fbceb824-0927-40cc-a29d-8f0412d30f3a,ko,airline,xAI,1165,1,2,00:04-00:05,5.4,4.0,5.0
fbceb824-0927-40cc-a29d-8f0412d30f3a,ko,airline,xAI,1711,0,2,00:34 - 00:37,36.8,34.0,37.0
0687ccb8-ddd6-4423-a213-447bfc342654,ko,retail,Gemini high,1092,0,1,0:05-0:06,7.0,5.0,6.0
0687ccb8-ddd6-4423-a213-447bfc342654,ko,retail,Gemini high,1203,1,1,0:19-0:21,22.0,19.0,21.0
09ee2459-d363-48e0-a67a-3fcc0e5520b0,ko,retail,Gemini high,374,0,1,0:12-0:14,15.0,12.0,14.0
384daaf8-da99-4d48-9cba-0f160a03b6a4,ko,retail,Gemini high,1373,0,1,0:25-0:27,27.6,25.0,27.0
384daaf8-da99-4d48-9cba-0f160a03b6a4,ko,retail,Gemini high,2635,0,2,0:00-0:01,1.0,0.0,1.0
3b79949d-cb59-4a13-a353-c1d46f025951,ko,retail,Gemini high,944,0,1,0.00-0.80,0.6,0.0,0.8
42d7e57d-2116-4af0-b387-b8dcada60d63,ko,retail,Gemini high,257,0,2,0:13-0:16,16.6,13.0,16.0
42d7e57d-2116-4af0-b387-b8dcada60d63,ko,retail,Gemini high,506,0,2,0:00-0:02,2.4,0.0,2.0
482b7989-ec34-41ec-9c2a-f9235a91af11,ko,retail,Gemini high,631,0,1,00:00-00:01,0.4,0.0,1.0
61f254d9-098b-4d86-8da6-66401d1a2a94,ko,retail,Gemini high,456,0,1,00:00-00:01,0.6,0.0,1.0
d9a81c95-dfd0-4c0f-a46b-05d4249330b8,ko,retail,Gemini high,667,0,2,0.00-0.50,0.4,0.0,0.5
075ba9aa-b570-4c35-a77b-fd90d742df31,ko,retail,Gemini minimal,888,0,2,0:04-0:05,5.4,4.0,5.0
0baa0a8b-ac94-4553-892c-d186b1d86de0,ko,retail,Gemini minimal,1534,1,1,0:11-0:13,14.0,11.0,13.0
1463cbcf-8b91-4a43-94fb-3c6628198c8f,ko,retail,Gemini minimal,434,0,1,00:01-00:02,1.4,1.0,2.0
3b573c5e-6ea9-4066-947a-df978360e502,ko,retail,Gemini minimal,219,0,2,00:01-00:03,3.0,1.0,3.0
6a7cc981-34c3-4f7b-9613-bf557b797618,ko,retail,Gemini minimal,302,0,1,0.00-0.02,0.8,0.0,0.02
779a3bf7-0664-49dd-a945-1bb0dc78091f,ko,retail,Gemini minimal,763,0,3,0:11-0:16,16.4,11.0,16.0
87b2d3a8-8458-4474-acd1-60eae407f30b,ko,retail,Gemini minimal,624,0,1,00:01-00:02,1.6,1.0,2.0
a47cad03-dc58-4abe-b1f7-96c4c956e95d,ko,retail,Gemini minimal,17,0,1,00:00-00:01,0.4,0.0,1.0
a47cad03-dc58-4abe-b1f7-96c4c956e95d,ko,retail,Gemini minimal,585,0,1,00:01-00:02,2.0,1.0,2.0
af29cf30-ab39-47d3-80da-2917c5972d5f,ko,retail,Gemini minimal,620,0,1,0:02-0:03,3.2,2.0,3.0
11286f92-14d6-4a2d-8b48-5e0e63cfd030,ko,retail,OpenAI minimal,259,0,1,00:02-00:04,4.2,2.0,4.0
14ec666a-5933-4e5a-afae-4d2de7b64e10,ko,retail,OpenAI minimal,61,0,2,0:03-0:04,4.6,3.0,4.0
18a847f3-ef7a-4f47-9126-75e8fdebd9b9,ko,retail,OpenAI minimal,310,0,1,00:06-00:07,7.4,6.0,7.0
1b4a4f49-79e7-4706-87fd-83c6c02c4a55,ko,retail,OpenAI minimal,78,1,1,00:08-00:10,10.2,8.0,10.0
22e4e421-82ed-4725-b36a-7e314ba5ca3a,ko,retail,OpenAI minimal,170,0,1,0:08-0:09,9.6,8.0,9.0
25ef11a9-bb22-463e-89e4-7cda435ad1f5,ko,retail,OpenAI minimal,37,0,2,0:00-0:01,0.8,0.0,1.0
26a3b727-fcee-4fd7-a85f-7083cfe08b01,ko,retail,OpenAI minimal,73,0,2,0.00-0.50,0.4,0.0,0.5
26a3b727-fcee-4fd7-a85f-7083cfe08b01,ko,retail,OpenAI minimal,78,0,2,0:10-0:11,11.6,10.0,11.0
26a3b727-fcee-4fd7-a85f-7083cfe08b01,ko,retail,OpenAI minimal,643,0,1,0:09-0:11,11.2,9.0,11.0
26edc119-a6c8-495a-9899-205d17f7c910,ko,retail,OpenAI minimal,142,0,2,0:01-0:02,1.8,1.0,2.0
312973da-b0c4-44da-ac33-2d8518ae4776,ko,retail,OpenAI minimal,71,0,2,00:02-00:03,2.6,2.0,3.0
312973da-b0c4-44da-ac33-2d8518ae4776,ko,retail,OpenAI minimal,120,1,1,0:09-0:10,10.2,9.0,10.0
31d95365-0a7f-4faf-bcb2-a1c63477fac8,ko,retail,OpenAI minimal,145,0,1,00:04-00:05,5.6,4.0,5.0
34081465-5312-4d56-ac87-05ff8e8fe0a0,ko,retail,OpenAI minimal,217,0,1,0:06-0:07,7.6,6.0,7.0
34081465-5312-4d56-ac87-05ff8e8fe0a0,ko,retail,OpenAI minimal,379,0,2,0:08-0:09,9.2,8.0,9.0
34081465-5312-4d56-ac87-05ff8e8fe0a0,ko,retail,OpenAI minimal,1285,1,2,00:06-00:07,7.4,6.0,7.0
34081465-5312-4d56-ac87-05ff8e8fe0a0,ko,retail,OpenAI minimal,1468,0,2,0:01-0:01,1.6,1.0,1.0
405d8474-0a2b-475f-99f1-cad17f58c56a,ko,retail,OpenAI minimal,322,1,2,00:06-00:07,7.2,6.0,7.0
418ef8b5-3451-470d-848b-66220b40867a,ko,retail,OpenAI minimal,302,0,2,0:00-0:01,0.6,0.0,1.0
5e454db2-3620-4327-b2c6-f2e5e38e182a,ko,retail,OpenAI minimal,332,0,1,0.00-0.80,0.8,0.0,0.8
6619c690-991e-46a7-ac51-a77566533988,ko,retail,OpenAI minimal,984,0,2,0:02-0:03,3.8,2.0,3.0
6619c690-991e-46a7-ac51-a77566533988,ko,retail,OpenAI minimal,1263,0,1,0.00-0.80,0.6,0.0,0.8
73569f7e-7bc8-40b2-9fa2-893cd37b6766,ko,retail,OpenAI minimal,768,0,2,00:00-00:01,1.4,0.0,1.0
73569f7e-7bc8-40b2-9fa2-893cd37b6766,ko,retail,OpenAI minimal,827,1,2,00:04-00:05,5.4,4.0,5.0
73569f7e-7bc8-40b2-9fa2-893cd37b6766,ko,retail,OpenAI minimal,960,0,2,00:19-00:21,21.2,19.0,21.0
737ba1e3-96ab-4a0f-9707-ff2294781357,ko,retail,OpenAI minimal,52,0,1,0:06-0:07,7.2,6.0,7.0
737ba1e3-96ab-4a0f-9707-ff2294781357,ko,retail,OpenAI minimal,779,0,2,0:04-0:07,7.8,4.0,7.0
737ba1e3-96ab-4a0f-9707-ff2294781357,ko,retail,OpenAI minimal,1164,0,2,0.00-0.90,1.0,0.0,0.9
7f3d4e7e-f8a3-4332-a96f-95811c5481a1,ko,retail,OpenAI minimal,223,0,2,0:01-0:01,1.6,1.0,1.0
7f3d4e7e-f8a3-4332-a96f-95811c5481a1,ko,retail,OpenAI minimal,420,0,2,00:08-00:09,10.0,8.0,9.0
7f3d4e7e-f8a3-4332-a96f-95811c5481a1,ko,retail,OpenAI minimal,900,0,2,0.0-0.8,0.6,0.0,0.8
883c792b-9fad-42c7-a366-6ce69235516b,ko,retail,OpenAI minimal,114,0,2,0:11-0:12,12.4,11.0,12.0
8b27fb3b-ed9f-45c3-975f-8fa97a90a29f,ko,retail,OpenAI minimal,433,0,2,00:00-00:01,1.0,0.0,1.0
a0c60bc7-6cf5-4d5f-8e1a-ba53794c361a,ko,retail,OpenAI minimal,465,0,2,0:01-0:01,1.6,1.0,1.0
a0c60bc7-6cf5-4d5f-8e1a-ba53794c361a,ko,retail,OpenAI minimal,641,0,1,0:03-0:04,4.0,3.0,4.0
a57f8baf-8bd0-4c3e-8507-ec897c8a8349,ko,retail,OpenAI minimal,2320,0,2,00:15-00:16,16.2,15.0,16.0
b6c6d26c-1a0f-41e9-93b5-77dad4c6cf05,ko,retail,OpenAI minimal,273,0,3,0.00-0.50,0.4,0.0,0.5
c5a4943e-1ae6-4223-a5f7-9a3fa8698f0f,ko,retail,OpenAI minimal,188,0,2,0.00-0.50,0.4,0.0,0.5
c5a4943e-1ae6-4223-a5f7-9a3fa8698f0f,ko,retail,OpenAI minimal,589,0,2,0:10-0:11,11.8,10.0,11.0
c5a4943e-1ae6-4223-a5f7-9a3fa8698f0f,ko,retail,OpenAI minimal,595,0,2,0.00-0.80,0.8,0.0,0.8
d2724e41-9e95-4743-be6e-e992e5391fb4,ko,retail,OpenAI minimal,75,0,1,0:06-0:08,8.2,6.0,8.0
d932965f-62fa-4acb-bdc8-17c4481838cd,ko,retail,OpenAI minimal,283,0,2,0:17-0:18,18.4,17.0,18.0
d932965f-62fa-4acb-bdc8-17c4481838cd,ko,retail,OpenAI minimal,859,0,2,00:21-00:22,22.2,21.0,22.0
f107e7ee-0383-49ff-a2bf-73884999046a,ko,retail,OpenAI minimal,67,0,1,00:04-00:05,6.0,4.0,5.0
f107e7ee-0383-49ff-a2bf-73884999046a,ko,retail,OpenAI minimal,171,0,3,0:00-0:00,0.4,0.0,0.0
f4ffef65-10e2-4e92-9b1a-3c4ec95f9ae0,ko,retail,OpenAI minimal,135,0,1,0:08-0:09,9.6,8.0,9.0
f4ffef65-10e2-4e92-9b1a-3c4ec95f9ae0,ko,retail,OpenAI minimal,519,0,2,00:03-00:04,4.0,3.0,4.0
f4ffef65-10e2-4e92-9b1a-3c4ec95f9ae0,ko,retail,OpenAI minimal,600,0,1,00:08-00:10,10.8,8.0,10.0
f4ffef65-10e2-4e92-9b1a-3c4ec95f9ae0,ko,retail,OpenAI minimal,682,0,1,00:11-00:13,13.6,11.0,13.0
f4ffef65-10e2-4e92-9b1a-3c4ec95f9ae0,ko,retail,OpenAI minimal,687,0,2,00:01-00:02,1.0,1.0,2.0
1b77c8e4-8914-42d4-a505-190cb5316d41,ko,retail,OpenAI xhigh,115,0,1,0.00-0.90,0.6,0.0,0.9
2292d738-d29e-4db8-8072-6a797c1d53da,ko,retail,OpenAI xhigh,178,0,2,0:08-0:09,9.6,8.0,9.0
24759a4a-1fd2-4868-9995-3ca81918b200,ko,retail,OpenAI xhigh,164,0,2,0:12-0:13,13.6,12.0,13.0
3f317634-3825-4893-b641-1ebe77741771,ko,retail,OpenAI xhigh,40,0,2,0.00-0.50,0.4,0.0,0.5
4046facc-2cea-475e-b334-6a0983b9fd85,ko,retail,OpenAI xhigh,630,1,3,0:38-0:41,40.8,38.0,41.0
4046facc-2cea-475e-b334-6a0983b9fd85,ko,retail,OpenAI xhigh,1198,0,2,0:11-0:13,12.8,11.0,13.0
4046facc-2cea-475e-b334-6a0983b9fd85,ko,retail,OpenAI xhigh,1573,0,2,0:08-0:09,9.4,8.0,9.0
75d9a31a-1974-4f72-b22d-a5f45c173d4b,ko,retail,OpenAI xhigh,323,1,2,00:02-00:03,3.2,2.0,3.0
75d9a31a-1974-4f72-b22d-a5f45c173d4b,ko,retail,OpenAI xhigh,558,1,2,00:04-00:05,5.8,4.0,5.0
75d9a31a-1974-4f72-b22d-a5f45c173d4b,ko,retail,OpenAI xhigh,788,0,2,0.00-0.50,0.4,0.0,0.5
7e55db31-2b50-43d9-8889-d15ab3a98794,ko,retail,OpenAI xhigh,153,0,2,00:17-00:19,19.2,17.0,19.0
8dd35027-2ef7-4d5d-bf66-095a33e4b004,ko,retail,OpenAI xhigh,143,1,2,00:05-00:05,6.0,5.0,5.0
8dd35027-2ef7-4d5d-bf66-095a33e4b004,ko,retail,OpenAI xhigh,505,0,2,00:01-00:02,1.8,1.0,2.0
8de791d6-e3b8-4d6a-a3df-62a42370861b,ko,retail,OpenAI xhigh,194,0,2,0:08-0:09,9.4,8.0,9.0
8de791d6-e3b8-4d6a-a3df-62a42370861b,ko,retail,OpenAI xhigh,285,0,2,0:02-0:03,3.0,2.0,3.0
8de791d6-e3b8-4d6a-a3df-62a42370861b,ko,retail,OpenAI xhigh,531,0,2,0:04-0:06,6.2,4.0,6.0
8e802325-0d42-461a-921a-4511e45f7614,ko,retail,OpenAI xhigh,82,0,2,0:10-0:11,11.4,10.0,11.0
8e802325-0d42-461a-921a-4511e45f7614,ko,retail,OpenAI xhigh,431,0,2,0:00-0:00,0.6,0.0,0.0
997eb8f6-100a-41d7-a3b7-873c46fbc9e1,ko,retail,OpenAI xhigh,229,0,1,00:02-00:03,3.0,2.0,3.0
997eb8f6-100a-41d7-a3b7-873c46fbc9e1,ko,retail,OpenAI xhigh,262,0,2,00:01-00:02,2.0,1.0,2.0
997eb8f6-100a-41d7-a3b7-873c46fbc9e1,ko,retail,OpenAI xhigh,416,0,3,00:03-00:04,3.8,3.0,4.0
997eb8f6-100a-41d7-a3b7-873c46fbc9e1,ko,retail,OpenAI xhigh,551,0,2,00:00-00:01,0.8,0.0,1.0
997eb8f6-100a-41d7-a3b7-873c46fbc9e1,ko,retail,OpenAI xhigh,672,0,2,0:07-0:08,8.8,7.0,8.0
997eb8f6-100a-41d7-a3b7-873c46fbc9e1,ko,retail,OpenAI xhigh,1001,0,2,0.00-0.50,0.4,0.0,0.5
997eb8f6-100a-41d7-a3b7-873c46fbc9e1,ko,retail,OpenAI xhigh,1054,0,2,0:06-0:07,7.6,6.0,7.0
997eb8f6-100a-41d7-a3b7-873c46fbc9e1,ko,retail,OpenAI xhigh,1244,0,2,00:01-00:02,2.4,1.0,2.0
9a4f5a35-8737-41f1-bbc3-0db84bf6eb03,ko,retail,OpenAI xhigh,67,0,2,0.0-1.0,0.8,0.0,1.0
9a4f5a35-8737-41f1-bbc3-0db84bf6eb03,ko,retail,OpenAI xhigh,386,0,2,0:06-0:07,7.4,6.0,7.0
9cb8a3b4-f8a5-48a1-bc62-240c11d2191f,ko,retail,OpenAI xhigh,131,0,2,00:01-00:01,1.4,1.0,1.0
a49825cd-062a-420b-8de4-83422c2d6ed3,ko,retail,OpenAI xhigh,218,0,2,0:07-0:11,12.0,7.0,11.0
a8d0e99c-914b-4219-bb7b-3b996e2f222d,ko,retail,OpenAI xhigh,157,0,1,0:17-0:19,19.2,17.0,19.0
a8d0e99c-914b-4219-bb7b-3b996e2f222d,ko,retail,OpenAI xhigh,267,0,2,0:04-0:05,5.6,4.0,5.0
aacef0b3-038e-45cc-a063-bf14d3bd1a56,ko,retail,OpenAI xhigh,156,0,2,0.00-0.80,0.6,0.0,0.8
bdc22ccd-4d2e-40cc-bc16-006c52dff036,ko,retail,OpenAI xhigh,44,0,2,00:00-00:01,1.2,0.0,1.0
bdc22ccd-4d2e-40cc-bc16-006c52dff036,ko,retail,OpenAI xhigh,432,0,2,00:00-00:01,1.0,0.0,1.0
bdc22ccd-4d2e-40cc-bc16-006c52dff036,ko,retail,OpenAI xhigh,475,0,2,0.00-0.80,0.6,0.0,0.8
c3b99ecf-79d4-44ec-9435-1f7d789a1b7a,ko,retail,OpenAI xhigh,336,0,2,0.00-0.80,0.8,0.0,0.8
c6110698-05ff-462f-95e3-ae2b8eb620c4,ko,retail,OpenAI xhigh,387,0,2,0.00-0.80,0.6,0.0,0.8
d2607150-3248-4f2f-961e-c0c931202655,ko,retail,OpenAI xhigh,980,2,3,0:33-0:36,36.6,33.0,36.0
d2607150-3248-4f2f-961e-c0c931202655,ko,retail,OpenAI xhigh,1424,0,3,00:00-00:01,2.0,0.0,1.0
e2709c17-5481-4f6f-8502-9f2f12bb7e85,ko,retail,OpenAI xhigh,454,0,2,00:01-00:02,1.6,1.0,2.0
e6f92038-451b-4482-942f-adcba848a471,ko,retail,OpenAI xhigh,473,0,2,0:00-0:01,1.6,0.0,1.0
ea1147e5-6b89-4003-a2aa-eeb1380d7467,ko,retail,OpenAI xhigh,236,0,1,0:09-0:11,11.2,9.0,11.0
021a2a21-0455-4584-abe9-ee79473cca02,ko,retail,xAI,483,0,3,00:01-00:01,2.0,1.0,1.0
021a2a21-0455-4584-abe9-ee79473cca02,ko,retail,xAI,733,0,3,00:11-00:14,14.4,11.0,14.0
021a2a21-0455-4584-abe9-ee79473cca02,ko,retail,xAI,1231,0,2,00:01-00:02,2.0,1.0,2.0
076a66b8-e794-4c68-b737-7a99317c63c7,ko,retail,xAI,173,0,1,0:18-0:20,20.8,18.0,20.0
076a66b8-e794-4c68-b737-7a99317c63c7,ko,retail,xAI,651,2,2,0:20-0:22,23.0,20.0,22.0
076a66b8-e794-4c68-b737-7a99317c63c7,ko,retail,xAI,1301,0,2,0:01-0:02,1.6,1.0,2.0
0e426144-b225-4e0a-8a64-3edbe7fa8c4d,ko,retail,xAI,298,1,2,0:34-0:38,38.2,34.0,38.0
0e426144-b225-4e0a-8a64-3edbe7fa8c4d,ko,retail,xAI,429,0,3,00:01-00:03,3.2,1.0,3.0
0e426144-b225-4e0a-8a64-3edbe7fa8c4d,ko,retail,xAI,429,1,2,00:03-00:04,3.2,3.0,4.0
0e426144-b225-4e0a-8a64-3edbe7fa8c4d,ko,retail,xAI,820,0,2,0:19-0:21,20.8,19.0,21.0
0e426144-b225-4e0a-8a64-3edbe7fa8c4d,ko,retail,xAI,835,0,2,0:04-0:06,6.4,4.0,6.0
0e426144-b225-4e0a-8a64-3edbe7fa8c4d,ko,retail,xAI,921,0,2,00:10-00:12,13.0,10.0,12.0
2b02df79-7e19-4e6d-b99c-43fe8b97a543,ko,retail,xAI,127,0,1,00:11-00:13,13.4,11.0,13.0
2b02df79-7e19-4e6d-b99c-43fe8b97a543,ko,retail,xAI,972,4,2,00:34-00:37,38.0,34.0,37.0
2b02df79-7e19-4e6d-b99c-43fe8b97a543,ko,retail,xAI,1146,0,2,0:34-0:36,37.0,34.0,36.0
2b02df79-7e19-4e6d-b99c-43fe8b97a543,ko,retail,xAI,1302,1,2,0:05-0:06,6.6,5.0,6.0
39f0396b-56e7-40fb-9060-19089864a1fc,ko,retail,xAI,460,0,2,0:17-0:30,30.6,17.0,30.0
39f0396b-56e7-40fb-9060-19089864a1fc,ko,retail,xAI,563,1,3,0:34-0:37,36.6,34.0,37.0
39f0396b-56e7-40fb-9060-19089864a1fc,ko,retail,xAI,712,0,2,00:00-00:12,12.6,0.0,12.0
39f0396b-56e7-40fb-9060-19089864a1fc,ko,retail,xAI,766,0,2,00:01-00:02,1.6,1.0,2.0
39f0396b-56e7-40fb-9060-19089864a1fc,ko,retail,xAI,773,0,3,0:01-0:01,1.8,1.0,1.0
39f0396b-56e7-40fb-9060-19089864a1fc,ko,retail,xAI,802,0,2,"00:00-00:01, 00:14-00:15",15.6,0.0,15.0
4215f4ad-4148-40fc-a11f-5ebb1cdb9b91,ko,retail,xAI,293,0,1,00:01 - 00:02,2.6,1.0,2.0
54d6b78d-1c62-4ae8-835a-593c1a4ed544,ko,retail,xAI,490,3,2,0:42-0:43,43.2,42.0,43.0
55b9fe64-fcad-48e0-86fa-d73ec5bb6cf2,ko,retail,xAI,574,0,2,0:14-0:18,17.8,14.0,18.0
63e2e761-250e-4411-935d-62bd18c0b63b,ko,retail,xAI,474,1,2,00:14-00:15,15.8,14.0,15.0
63e2e761-250e-4411-935d-62bd18c0b63b,ko,retail,xAI,699,1,3,0:22-0:25,25.6,22.0,25.0
63e2e761-250e-4411-935d-62bd18c0b63b,ko,retail,xAI,832,0,1,0:12-0:14,14.6,12.0,14.0
63e2e761-250e-4411-935d-62bd18c0b63b,ko,retail,xAI,937,0,3,0:11-0:19,19.2,11.0,19.0
63e2e761-250e-4411-935d-62bd18c0b63b,ko,retail,xAI,937,1,2,0:19-0:19,19.2,19.0,19.0
63e2e761-250e-4411-935d-62bd18c0b63b,ko,retail,xAI,1503,0,2,0:08-0:14,15.0,8.0,14.0
63e2e761-250e-4411-935d-62bd18c0b63b,ko,retail,xAI,1510,0,3,0:10-0:13,12.4,10.0,13.0
63e2e761-250e-4411-935d-62bd18c0b63b,ko,retail,xAI,1686,0,1,00:01-00:03,3.2,1.0,3.0
690237c9-47ca-4376-9cce-f4a6f04b8ca3,ko,retail,xAI,113,0,2,00:01-00:01,1.6,1.0,1.0
690237c9-47ca-4376-9cce-f4a6f04b8ca3,ko,retail,xAI,506,0,2,00:01-00:01,1.6,1.0,1.0
6a60c4be-fad3-49f0-ba47-968f6f95303e,ko,retail,xAI,132,0,2,00:00-00:01,0.6,0.0,1.0
6a60c4be-fad3-49f0-ba47-968f6f95303e,ko,retail,xAI,585,2,2,00:32-00:34,34.8,32.0,34.0
6bcf65fc-7be0-45ec-beac-94314e49e9ba,ko,retail,xAI,182,0,1,0:10-0:11,11.6,10.0,11.0
6bcf65fc-7be0-45ec-beac-94314e49e9ba,ko,retail,xAI,494,0,2,0.00-0.90,0.8,0.0,0.9
6ea3b394-5311-4ff6-8c0e-64d19d4bbbac,ko,retail,xAI,216,0,1,00:13-00:14,14.8,13.0,14.0
6ea3b394-5311-4ff6-8c0e-64d19d4bbbac,ko,retail,xAI,512,0,2,0:05-0:27,27.4,5.0,27.0
6ea3b394-5311-4ff6-8c0e-64d19d4bbbac,ko,retail,xAI,529,0,1,0:01-0:01,1.6,1.0,1.0
6ea3b394-5311-4ff6-8c0e-64d19d4bbbac,ko,retail,xAI,731,0,2,0:04-0:07,7.8,4.0,7.0
6ea3b394-5311-4ff6-8c0e-64d19d4bbbac,ko,retail,xAI,731,1,2,0:07-0:08,7.8,7.0,8.0
795dbf86-b613-45a6-97f3-371debe3aeef,ko,retail,xAI,658,2,2,00:18-00:21,21.4,18.0,21.0
7a0754d0-74f7-4556-8bd7-3f8b6b305fe9,ko,retail,xAI,575,0,2,00:09-00:11,11.6,9.0,11.0
7a0754d0-74f7-4556-8bd7-3f8b6b305fe9,ko,retail,xAI,778,0,1,0:12-0:13,13.6,12.0,13.0
7a0754d0-74f7-4556-8bd7-3f8b6b305fe9,ko,retail,xAI,1074,0,2,0:00-0:01,0.4,0.0,1.0
87e452ab-d8eb-421f-b610-469cef7cbb9b,ko,retail,xAI,406,0,2,0:03-0:04,4.8,3.0,4.0
8b4d1384-2b59-4cb2-9a2a-9d4864136504,ko,retail,xAI,154,0,1,00:14-00:15,16.0,14.0,15.0
9e392a08-39a5-45f5-8978-2b912505bbbe,ko,retail,xAI,661,0,1,00:23-00:24,24.2,23.0,24.0
9e392a08-39a5-45f5-8978-2b912505bbbe,ko,retail,xAI,791,0,2,0:15-0:20,20.2,15.0,20.0
9e392a08-39a5-45f5-8978-2b912505bbbe,ko,retail,xAI,973,0,1,00:31-00:34,34.2,31.0,34.0
9e392a08-39a5-45f5-8978-2b912505bbbe,ko,retail,xAI,1164,0,3,0:02-0:03,3.8,2.0,3.0
9e392a08-39a5-45f5-8978-2b912505bbbe,ko,retail,xAI,1213,0,2,00:15-00:16,16.8,15.0,16.0
a1eac41d-9259-4e75-9c80-2a85f67b0888,ko,retail,xAI,510,3,2,0:49-0:51,50.2,49.0,51.0
a1eac41d-9259-4e75-9c80-2a85f67b0888,ko,retail,xAI,603,0,2,00:14-00:17,17.8,14.0,17.0
a1eac41d-9259-4e75-9c80-2a85f67b0888,ko,retail,xAI,786,0,2,00:03-00:05,5.8,3.0,5.0
a1eac41d-9259-4e75-9c80-2a85f67b0888,ko,retail,xAI,838,0,2,0:04-0:38,39.0,4.0,38.0
afb20ff5-8902-403c-ac6a-4f99477a263d,ko,retail,xAI,153,1,1,00:07-00:08,8.2,7.0,8.0
afb20ff5-8902-403c-ac6a-4f99477a263d,ko,retail,xAI,466,0,2,0:01-0:02,1.6,1.0,2.0
b089947a-869a-4121-9d09-dedcb74642fa,ko,retail,xAI,267,0,2,0:14-0:15,15.8,14.0,15.0
b089947a-869a-4121-9d09-dedcb74642fa,ko,retail,xAI,274,0,1,00:00-00:01,1.2,0.0,1.0
b089947a-869a-4121-9d09-dedcb74642fa,ko,retail,xAI,376,0,2,0:06-0:31,30.2,6.0,31.0
b137dbea-b790-4891-8cc0-29e7737aa499,ko,retail,xAI,267,1,2,00:11-00:12,12.0,11.0,12.0
b137dbea-b790-4891-8cc0-29e7737aa499,ko,retail,xAI,445,0,2,00:21-00:26,27.0,21.0,26.0
b137dbea-b790-4891-8cc0-29e7737aa499,ko,retail,xAI,599,1,2,0:29-0:38,38.8,29.0,38.0
b137dbea-b790-4891-8cc0-29e7737aa499,ko,retail,xAI,786,1,2,00:08-00:08,8.4,8.0,8.0
b2227b95-567e-46f2-ba87-1236fbff5191,ko,retail,xAI,53,0,1,0:01-0:02,2.2,1.0,2.0
b883a7b2-a071-41e0-8b22-a068bb05cdcb,ko,retail,xAI,171,0,2,0:10-0:11,11.2,10.0,11.0
b9c3beea-2abd-43c8-862e-d267677a3228,ko,retail,xAI,139,0,2,00:03-00:04,4.0,3.0,4.0
b9c3beea-2abd-43c8-862e-d267677a3228,ko,retail,xAI,1969,0,2,00:00-00:01,1.6,0.0,1.0
c2bfa90f-22e3-4983-b1ee-0ec65b86ec94,ko,retail,xAI,518,0,3,0.00-0.80,0.8,0.0,0.8
c570265f-64ed-4fb3-82cc-3bfa18c6a790,ko,retail,xAI,557,0,3,0:00-0:20,20.4,0.0,20.0
